filename,split
179360.csv,train
174361.csv,train
259636.csv,train
157617.csv,train
125270.csv,train
199353.csv,train
231341.csv,train
232038.csv,train
230613.csv,train
176817.csv,train
149259.csv,train
206550.csv,train
148889.csv,train
232110.csv,train
210447.csv,train
208836.csv,train
194063.csv,train
203458.csv,train
241086.csv,train
230227.csv,train
202905.csv,train
125825.csv,train
182770.csv,train
209458.csv,train
196912.csv,train
231625.csv,train
231295.csv,train
163934.csv,train
201571.csv,train
227576.csv,train
231410.csv,train
193868.csv,train
258875.csv,train
136996.csv,train
236386.csv,train
202919.csv,train
258600.csv,train
206374.csv,train
251939.csv,train
151798.csv,train
193852.csv,train
264522.csv,train
226134.csv,train
205251.csv,train
166807.csv,train
214954.csv,train
240083.csv,train
231089.csv,train
203841.csv,train
191066.csv,train
201593.csv,train
187557.csv,train
227864.csv,train
164340.csv,train
194962.csv,train
221404.csv,train
238688.csv,train
170653.csv,train
223795.csv,train
209135.csv,train
204036.csv,train
156358.csv,train
201535.csv,train
207361.csv,train
172073.csv,train
182304.csv,train
241834.csv,train
186912.csv,train
252846.csv,train
261655.csv,train
229542.csv,train
198941.csv,train
209015.csv,train
138852.csv,train
237505.csv,train
265058.csv,train
118098.csv,train
257628.csv,train
245831.csv,train
140450.csv,train
227765.csv,train
235248.csv,train
245920.csv,train
238302.csv,train
154585.csv,train
216382.csv,train
231791.csv,train
243379.csv,train
264002.csv,train
196173.csv,train
207253.csv,train
238321.csv,train
136915.csv,train
195903.csv,train
260476.csv,train
132875.csv,train
205947.csv,train
228336.csv,train
228832.csv,train
190428.csv,train
147872.csv,train
257069.csv,train
238432.csv,train
224224.csv,train
244928.csv,train
261155.csv,train
212494.csv,train
126797.csv,train
239021.csv,train
251046.csv,train
261496.csv,train
251532.csv,train
215194.csv,train
185348.csv,train
258936.csv,train
262969.csv,train
264067.csv,train
239665.csv,train
256720.csv,train
242391.csv,train
205599.csv,train
228638.csv,train
134356.csv,train
160476.csv,train
262033.csv,train
237233.csv,train
184752.csv,train
231212.csv,train
180714.csv,train
251450.csv,train
257180.csv,train
183427.csv,train
215956.csv,train
242500.csv,train
155879.csv,train
183571.csv,train
234597.csv,train
214581.csv,train
217721.csv,train
230995.csv,train
162291.csv,train
255443.csv,train
213075.csv,train
258380.csv,train
172772.csv,train
200738.csv,train
145082.csv,train
213975.csv,train
251740.csv,train
224942.csv,train
161573.csv,train
258728.csv,train
234736.csv,train
178626.csv,train
134300.csv,train
261639.csv,train
176060.csv,train
244200.csv,train
248618.csv,train
142353.csv,train
219228.csv,train
162365.csv,train
243362.csv,train
265642.csv,train
213310.csv,train
202328.csv,train
145675.csv,train
141457.csv,train
209875.csv,train
112761.csv,train
250708.csv,train
190670.csv,train
132447.csv,train
227989.csv,train
199063.csv,train
127110.csv,train
218362.csv,train
123622.csv,train
240007.csv,train
225613.csv,train
247292.csv,train
183145.csv,train
209637.csv,train
145692.csv,train
228908.csv,train
157120.csv,train
247212.csv,train
220692.csv,train
130342.csv,train
230522.csv,train
194649.csv,train
239520.csv,train
247171.csv,train
210949.csv,train
220536.csv,train
240940.csv,train
223565.csv,train
220783.csv,train
236043.csv,train
175959.csv,train
255426.csv,train
135290.csv,train
216797.csv,train
216788.csv,train
208300.csv,train
133892.csv,train
112603.csv,train
222430.csv,train
185906.csv,train
127484.csv,train
229045.csv,train
217196.csv,train
245271.csv,train
130129.csv,train
214721.csv,train
224335.csv,train
264879.csv,train
227594.csv,train
106840.csv,train
225720.csv,train
203173.csv,train
216585.csv,train
214242.csv,train
242846.csv,train
220145.csv,train
158722.csv,train
184393.csv,train
243031.csv,train
235426.csv,train
263942.csv,train
219668.csv,train
241678.csv,train
129273.csv,train
256195.csv,train
184462.csv,train
262467.csv,train
231973.csv,train
252767.csv,train
249717.csv,train
239083.csv,train
221246.csv,train
253046.csv,train
243967.csv,train
141613.csv,train
217959.csv,train
250872.csv,train
198343.csv,train
162289.csv,train
213107.csv,train
204164.csv,train
179296.csv,train
210986.csv,train
119808.csv,train
176465.csv,train
208813.csv,train
198806.csv,train
222872.csv,train
257739.csv,train
260304.csv,train
228326.csv,train
106697.csv,train
262895.csv,train
196481.csv,train
191720.csv,train
209238.csv,train
254837.csv,train
244287.csv,train
252405.csv,train
202348.csv,train
172945.csv,train
118518.csv,train
117927.csv,train
222833.csv,train
265652.csv,train
180280.csv,train
248747.csv,train
112698.csv,train
148689.csv,train
203349.csv,train
211072.csv,train
200370.csv,train
228213.csv,train
242852.csv,train
220523.csv,train
222641.csv,train
124248.csv,train
213821.csv,train
244546.csv,train
262558.csv,train
244344.csv,train
168079.csv,train
127575.csv,train
257986.csv,train
257210.csv,train
233548.csv,train
244438.csv,train
115556.csv,train
186298.csv,train
234514.csv,train
261109.csv,train
169977.csv,train
169615.csv,train
161094.csv,train
246257.csv,train
198476.csv,train
228169.csv,train
104731.csv,train
228962.csv,train
226956.csv,train
228378.csv,train
258507.csv,train
105590.csv,train
220689.csv,train
143722.csv,train
242081.csv,train
244803.csv,train
218228.csv,train
175896.csv,train
208644.csv,train
125726.csv,train
206422.csv,train
260959.csv,train
199555.csv,train
248847.csv,train
167042.csv,train
203371.csv,train
163808.csv,train
233809.csv,train
238167.csv,train
169726.csv,train
256606.csv,train
234523.csv,train
217073.csv,train
109075.csv,train
246722.csv,train
186722.csv,train
232043.csv,train
223727.csv,train
111701.csv,train
228368.csv,train
172570.csv,train
259653.csv,train
132792.csv,train
144959.csv,train
241854.csv,train
204678.csv,train
203562.csv,train
199072.csv,train
231764.csv,train
238309.csv,train
181748.csv,train
215931.csv,train
243624.csv,train
131741.csv,train
150592.csv,train
256885.csv,train
254375.csv,train
197664.csv,train
215350.csv,train
235249.csv,train
134403.csv,train
204463.csv,train
247948.csv,train
220196.csv,train
220262.csv,train
225098.csv,train
242826.csv,train
204149.csv,train
193236.csv,train
211938.csv,train
173367.csv,train
263991.csv,train
150824.csv,train
192367.csv,train
104863.csv,train
239727.csv,train
241929.csv,train
219553.csv,train
205982.csv,train
186792.csv,train
121009.csv,train
208274.csv,train
250179.csv,train
245864.csv,train
243277.csv,train
203277.csv,train
250946.csv,train
210778.csv,train
156518.csv,train
154150.csv,train
253154.csv,train
252743.csv,train
197355.csv,train
257372.csv,train
207320.csv,train
264198.csv,train
250981.csv,train
264943.csv,train
139865.csv,train
94200.csv,train
239018.csv,train
244472.csv,train
193056.csv,train
195660.csv,train
143257.csv,train
122123.csv,train
245037.csv,train
257422.csv,train
253524.csv,train
200540.csv,train
243551.csv,train
249257.csv,train
144478.csv,train
213367.csv,train
222891.csv,train
253228.csv,train
252576.csv,train
131076.csv,train
198016.csv,train
254632.csv,train
197972.csv,train
152418.csv,train
231816.csv,train
159440.csv,train
203858.csv,train
254023.csv,train
210125.csv,train
169832.csv,train
132233.csv,train
254484.csv,train
207755.csv,train
217382.csv,train
176792.csv,train
173997.csv,train
168522.csv,train
261568.csv,train
256993.csv,train
222413.csv,train
259657.csv,train
258814.csv,train
190104.csv,train
197900.csv,train
212878.csv,train
179718.csv,train
223882.csv,train
118358.csv,train
251233.csv,train
115622.csv,train
199645.csv,train
242490.csv,train
241366.csv,train
148802.csv,train
231927.csv,train
170465.csv,train
140619.csv,train
203097.csv,train
219136.csv,train
249125.csv,train
240944.csv,train
204113.csv,train
217961.csv,train
195268.csv,train
144649.csv,train
212395.csv,train
235749.csv,train
178137.csv,train
265096.csv,train
215942.csv,train
197948.csv,train
112760.csv,train
137011.csv,train
246277.csv,train
215449.csv,train
207336.csv,train
205011.csv,train
233909.csv,train
251440.csv,train
261276.csv,train
196975.csv,train
251545.csv,train
197303.csv,train
226026.csv,train
143780.csv,train
264852.csv,train
147400.csv,train
257881.csv,train
237893.csv,train
94133.csv,train
162726.csv,train
262706.csv,train
138332.csv,train
209860.csv,train
231140.csv,train
178057.csv,train
247847.csv,train
257870.csv,train
255616.csv,train
201969.csv,train
248694.csv,train
181965.csv,train
234437.csv,train
244807.csv,train
258577.csv,train
219713.csv,train
185623.csv,train
182690.csv,train
217722.csv,train
250145.csv,train
176933.csv,train
194246.csv,train
185626.csv,train
216534.csv,train
235715.csv,train
175431.csv,train
188765.csv,train
244950.csv,train
246706.csv,train
159738.csv,train
232323.csv,train
197488.csv,train
225544.csv,train
252143.csv,train
186950.csv,train
221540.csv,train
220082.csv,train
175527.csv,train
176885.csv,train
205035.csv,train
265751.csv,train
158132.csv,train
240675.csv,train
233774.csv,train
201815.csv,train
238108.csv,train
208323.csv,train
160114.csv,train
204451.csv,train
150428.csv,train
197257.csv,train
252493.csv,train
216958.csv,train
234930.csv,train
130264.csv,train
247206.csv,train
136458.csv,train
215250.csv,train
204597.csv,train
188247.csv,train
211330.csv,train
125299.csv,train
242985.csv,train
241702.csv,train
133951.csv,train
227587.csv,train
216817.csv,train
197913.csv,train
184981.csv,train
209275.csv,train
184662.csv,train
229753.csv,train
244044.csv,train
112058.csv,train
119565.csv,train
261958.csv,train
244275.csv,train
223374.csv,train
234490.csv,train
213228.csv,train
141370.csv,train
217918.csv,train
197333.csv,train
152010.csv,train
197194.csv,train
252592.csv,train
194835.csv,train
208080.csv,train
191395.csv,train
216166.csv,train
228614.csv,train
229821.csv,train
210987.csv,train
228251.csv,train
234396.csv,train
254525.csv,train
220167.csv,train
204838.csv,train
116625.csv,train
205584.csv,train
136067.csv,train
246660.csv,train
194854.csv,train
226692.csv,train
226868.csv,train
245194.csv,train
262570.csv,train
216527.csv,train
141433.csv,train
152290.csv,train
185552.csv,train
218564.csv,train
223961.csv,train
220869.csv,train
218542.csv,train
231002.csv,train
174583.csv,train
231333.csv,train
243317.csv,train
196485.csv,train
246036.csv,train
237374.csv,train
218205.csv,train
162244.csv,train
237369.csv,train
106721.csv,train
239330.csv,train
251861.csv,train
259158.csv,train
180479.csv,train
142274.csv,train
203261.csv,train
124558.csv,train
183907.csv,train
212479.csv,train
261149.csv,train
241878.csv,train
253533.csv,train
215622.csv,train
255569.csv,train
257203.csv,train
261195.csv,train
230217.csv,train
189014.csv,train
216742.csv,train
166174.csv,train
246977.csv,train
156586.csv,train
123982.csv,train
177341.csv,train
262177.csv,train
195011.csv,train
229096.csv,train
145360.csv,train
190520.csv,train
243425.csv,train
240600.csv,train
195974.csv,train
247689.csv,train
146018.csv,train
230241.csv,train
230906.csv,train
198654.csv,train
196144.csv,train
230548.csv,train
123425.csv,train
109942.csv,train
173355.csv,train
182473.csv,train
197032.csv,train
264885.csv,train
242104.csv,train
158372.csv,train
245652.csv,train
225829.csv,train
178196.csv,train
263993.csv,train
144739.csv,train
119026.csv,train
203314.csv,train
249294.csv,train
250998.csv,train
212896.csv,train
128644.csv,train
233721.csv,train
163312.csv,train
233067.csv,train
190832.csv,train
193315.csv,train
238449.csv,train
182203.csv,train
128386.csv,train
260434.csv,train
258676.csv,train
187759.csv,train
261829.csv,train
206231.csv,train
130305.csv,train
253959.csv,train
230265.csv,train
257520.csv,train
233871.csv,train
232281.csv,train
255510.csv,train
193944.csv,train
256412.csv,train
258701.csv,train
168580.csv,train
138344.csv,train
210577.csv,train
241763.csv,train
214187.csv,train
253914.csv,train
260198.csv,train
258976.csv,train
187883.csv,train
215054.csv,train
200526.csv,train
223687.csv,train
261776.csv,train
251383.csv,train
241652.csv,train
224098.csv,train
263278.csv,train
229838.csv,train
212257.csv,train
245238.csv,train
198945.csv,train
190922.csv,train
172827.csv,train
240535.csv,train
113287.csv,train
263815.csv,train
260829.csv,train
157141.csv,train
204975.csv,train
251935.csv,train
257851.csv,train
260560.csv,train
190510.csv,train
157648.csv,train
239375.csv,train
230743.csv,train
202828.csv,train
110054.csv,train
211593.csv,train
217848.csv,train
251610.csv,train
245598.csv,train
153174.csv,train
264118.csv,train
243185.csv,train
207295.csv,train
186995.csv,train
211632.csv,train
257776.csv,train
249123.csv,train
247555.csv,train
244024.csv,train
247722.csv,train
208180.csv,train
252292.csv,train
229102.csv,train
232680.csv,train
236743.csv,train
145277.csv,train
220475.csv,train
241614.csv,train
233760.csv,train
132229.csv,train
265784.csv,train
164463.csv,train
210529.csv,train
212544.csv,train
186218.csv,train
223916.csv,train
232930.csv,train
198605.csv,train
258207.csv,train
229874.csv,train
236108.csv,train
260202.csv,train
132140.csv,train
164802.csv,train
200448.csv,train
117743.csv,train
247716.csv,train
198624.csv,train
139535.csv,train
198649.csv,train
136368.csv,train
254455.csv,train
197555.csv,train
211655.csv,train
222288.csv,train
244378.csv,train
193730.csv,train
203917.csv,train
193857.csv,train
197977.csv,train
204324.csv,train
230806.csv,train
220941.csv,train
197749.csv,train
156980.csv,train
177084.csv,train
235304.csv,train
232500.csv,train
254615.csv,train
136188.csv,train
209202.csv,train
138117.csv,train
147035.csv,train
205543.csv,train
236564.csv,train
108454.csv,train
224652.csv,train
236981.csv,train
231032.csv,train
228744.csv,train
133750.csv,train
254325.csv,train
258062.csv,train
212631.csv,train
172957.csv,train
262737.csv,train
264389.csv,train
221493.csv,train
243291.csv,train
235447.csv,train
220875.csv,train
227046.csv,train
227861.csv,train
224452.csv,train
197465.csv,train
242358.csv,train
230336.csv,train
169760.csv,train
240806.csv,train
215812.csv,train
243816.csv,train
231676.csv,train
210283.csv,train
243236.csv,train
205424.csv,train
261203.csv,train
143966.csv,train
184698.csv,train
246453.csv,train
185671.csv,train
156120.csv,train
251181.csv,train
134858.csv,train
252298.csv,train
142288.csv,train
260320.csv,train
241435.csv,train
251328.csv,train
142005.csv,train
169122.csv,train
187385.csv,train
228695.csv,train
158359.csv,train
249701.csv,train
261840.csv,train
218332.csv,train
240785.csv,train
135480.csv,train
249842.csv,train
233739.csv,train
227040.csv,train
257651.csv,train
205370.csv,train
211736.csv,train
218963.csv,train
242701.csv,train
246267.csv,train
255182.csv,train
240237.csv,train
198489.csv,train
233061.csv,train
264377.csv,train
146433.csv,train
243844.csv,train
226996.csv,train
234067.csv,train
239839.csv,train
143598.csv,train
145653.csv,train
261830.csv,train
235075.csv,train
165912.csv,train
226739.csv,train
231628.csv,train
156332.csv,train
136896.csv,train
158647.csv,train
248548.csv,train
192869.csv,train
240720.csv,train
242306.csv,train
228941.csv,train
260446.csv,train
191863.csv,train
221063.csv,train
208698.csv,train
136909.csv,train
113721.csv,train
261896.csv,train
119893.csv,train
262251.csv,train
